industry_category,stock_id,stock_name,type,date
電子工業,6742,澤米,twse,2025-07-16
電子工業,6743,安普新,twse,2025-07-16
生技醫療業,6747,亨泰光,tpex,2025-07-16
資訊服務業,6751,智聯服務,tpex,2025-07-16
資訊服務業,6752,叡揚,tpex,2025-07-16
航運業,6753,龍德造船,twse,2025-07-16
居家生活,6754,匯僑設計,twse,2025-07-16
電子工業,6756,威鋒電子,twse,2025-07-16
航運業,6757,台灣虎航,twse,2025-07-16
電子零組件業,6761,穩得,tpex,2025-07-16
生技醫療業,6762,達亞,tpex,2025-07-16
數位雲端類,6763,綠界科技*,tpex,2025-07-16
生技醫療業,6767,台微醫,tpex,2025-07-16
運動休閒,6768,志強-KY,twse,2025-07-16
電子工業,6770,力積電,twse,2025-07-16
綠能環保,6771,平和環保-創,twse,2025-07-16
電子通路業,6776,展碁國際,twse,2025-07-16
電子零組件業,6781,AES-KY,twse,2025-07-16
生技醫療業,6782,視陽,twse,2025-07-16
生技醫療業,6785,昱展新藥,tpex,2025-07-16
半導體業,6788,華景電,tpex,2025-07-16
電子工業,6789,采鈺,twse,2025-07-16
造紙工業,6790,永豐實,twse,2025-07-16
資訊服務業,6791,虎門科技,tpex,2025-07-16
電子工業,6792,詠業,twse,2025-07-16
生技醫療業,6796,晉弘,twse,2025-07-16
半導體業,6799,來頡,twse,2025-07-16
綠能環保類,6803,崑鼎,tpex,2025-07-16
運動休閒類,6804,明係,tpex,2025-07-16
電子零組件業,6805,富世達,twse,2025-07-16
綠能環保,6806,森崴能源,twse,2025-07-16
居家生活,6807,峰源-KY,twse,2025-07-16
數位雲端類,6811,宏碁資訊,tpex,2025-07-16
電子零組件業,6821,聯寶,tpex,2025-07-16
半導體業,6823,濾能,tpex,2025-07-16
半導體業,6829,千附精密,tpex,2025-07-16
電子工業,6830,汎銓,twse,2025-07-16
電子零組件業,6834,天二科技,twse,2025-07-16
電子零組件業,6835,圓裕,twse,2025-07-16
生技醫療業,6838,台新藥,twse,2025-07-16
其他電子類,6840,東研信超,tpex,2025-07-16
生技醫療業,6841,長佳智能,tpex,2025-07-16
電機機械,6843,進典,tpex,2025-07-16
生技醫療業,6844,諾貝兒,tpex,2025-07-16
食品工業,6846,綠茵,tpex,2025-07-16
半導體業,6854,錼創科技-KY創,twse,2025-07-16
其他電子類,6855,數泓科,tpex,2025-07-16
文化創意業,6856,鑫傳,tpex,2025-07-16
光電業,6859,伯特光,tpex,2025-07-16
生技醫療業,6861,睿生光電,twse,2025-07-16
電子零組件業,6862,三集瑞-KY,twse,2025-07-16
電子工業,6863,永道-KY,twse,2025-07-16
數位雲端類,6865,偉康科技,tpex,2025-07-16
綠能環保,6869,雲豹能源,twse,2025-07-16
數位雲端類,6870,騰雲,tpex,2025-07-16
生技醫療業,6872,浩宇生醫,tpex,2025-07-16
綠能環保,6873,泓德能源,twse,2025-07-16
資訊服務業,6874,倍力,tpex,2025-07-16
生技醫療業,6875,國邑*,tpex,2025-07-16
其他電子類,6877,鏵友益,tpex,2025-07-16
其他,6881,潤德,tpex,2025-07-16
生技醫療業,6885,全福生技,twse,2025-07-16
綠能環保,6887,寶綠特-KY,twse,2025-07-16
運動休閒,6890,來億-KY,twse,2025-07-16
綠能環保類,6894,衛司特,tpex,2025-07-16
半導體業,6895,宏碩系統,tpex,2025-07-16
光電業,6899,創為精密,tpex,2025-07-16
其他,6901,鑽石投資,twse,2025-07-16
數位雲端,6902,GOGOLOOK,twse,2025-07-16
其他電子類,6903,巨漢,tpex,2025-07-16
其他,6904,伯鑫,tpex,2025-07-16
數位雲端,6906,現觀科,twse,2025-07-16
半導體業,6909,創控,twse,2025-07-16
電子零組件業,6913,鴻呈,tpex,2025-07-16
其他,6914,阜爾運通,twse,2025-07-16
電子工業,6916,華凌,twse,2025-07-16
化學生技醫療,6918,愛派司,twse,2025-07-16
化學生技醫療,6919,康霈*,twse,2025-07-14
電腦及週邊設備業,6922,宸曜,tpex,2025-07-16
綠能環保,6923,中台,twse,2025-07-16
電子零組件業,6924,榮惠-KY創,twse,2025-07-16
數位雲端類,6925,意藍,tpex,2025-07-16
電腦及週邊設備業,6928,攸泰科技,twse,2025-07-16
生技醫療業,6929,佑全,tpex,2025-07-16
化學生技醫療,6931,青松健康,twse,2025-07-16
電腦及週邊設備業,6933,AMAX-KY,twse,2025-07-16
生技醫療業,6936,永鴻生技,twse,2025-07-16
半導體業,6937,天虹,twse,2025-07-16
綠能環保,6944,兆聯實業,twse,2025-07-16
生技醫療業,6949,沛爾生醫-創,twse,2025-07-16
綠能環保,6951,青新-創,twse,2025-07-16
其他,6952,大武山,twse,2025-07-16
半導體業,6953,家碩,tpex,2025-07-16
其他,6957,裕慶-KY,twse,2025-07-16
其他,6958,日盛台駿,twse,2025-07-16
電子工業,6962,奕力-KY,twse,2025-07-16
運動休閒,6965,中傑-KY,twse,2025-07-16
電子零組件業,6967,汎瑋材料,tpex,2025-07-16
居家生活類,6968,萬達寵物,tpex,2025-07-16
綠能環保,6969,成信實業*-創,twse,2025-07-16
電機機械,6982,大井泵浦,tpex,2025-07-16
綠能環保,6994,富威電力,twse,2025-07-16
半導體業,6996,力領科技,tpex,2025-07-16
數位雲端類,6997,博弘,tpex,2025-07-16
所有證券,708785,信驊中信9B購01,tpex,2020-11-15
所有證券,709403,雙美國票9B購01,tpex,2020-11-15
所有證券,709966,金居群益9B購01,tpex,2020-11-15
所有證券,709972,旺矽元大9B購01,tpex,2020-11-15
所有證券,709983,群聯日盛9B購01,tpex,2020-11-15
所有證券,709985,大江富邦9B購02,tpex,2020-11-15
所有證券,709994,中美晶元大9B購01,tpex,2020-11-15
所有證券,710499,網家國泰9B購01,tpex,2020-11-15
所有證券,710502,泰博元大9B購01,tpex,2020-11-15
所有證券,710505,泰博富邦9B購01,tpex,2020-11-15
所有證券,710509,建榮凱基9B購01,tpex,2020-11-15
所有證券,710510,群聯凱基9B購03,tpex,2020-11-15
所有證券,710516,宇峻永豐9B購01,tpex,2020-11-15
所有證券,710533,鈊象元大9B購04,tpex,2020-11-15
所有證券,710534,鈺太元大9B購01,tpex,2020-11-15
所有證券,710553,穩懋統一9B購03,tpex,2020-11-15
所有證券,710560,宏捷科元大9B購02,tpex,2020-11-15
所有證券,710561,威剛元大9B購02,tpex,2020-11-15
所有證券,710566,碩禾元大9B購01,tpex,2020-11-15
所有證券,710569,中美晶富邦9B購04,tpex,2020-11-15
所有證券,710575,環球晶中信9B購01,tpex,2020-11-15
所有證券,710590,鈺太凱基9B購01,tpex,2020-11-15
所有證券,711126,聯亞元大9B購05,tpex,2020-11-15
所有證券,711127,頎邦元大9B購03,tpex,2020-11-15
所有證券,711131,胡連永豐9B購01,tpex,2020-11-15
所有證券,711132,僑威永豐9B購01,tpex,2020-11-15
所有證券,711133,寶雅永豐9B購01,tpex,2020-11-15
所有證券,711134,中美晶群益9B購03,tpex,2020-11-15
所有證券,711135,元太群益9B購01,tpex,2020-11-15
所有證券,711137,胡連群益9B購01,tpex,2020-11-15
所有證券,711139,中美晶凱基9B購02,tpex,2020-11-15
所有證券,711140,旺矽凱基9B購01,tpex,2020-11-15
所有證券,711141,胡連凱基9B購01,tpex,2020-11-15
所有證券,711145,環球晶國票9B購02,tpex,2020-11-15
所有證券,73107P,原相國票9B售02,tpex,2020-11-15
所有證券,73193P,神盾元大9B售04,tpex,2020-11-15
光電業,7402,邑錡,tpex,2025-07-16
半導體業,7556,意德士,tpex,2025-07-16
文化創意業,7584,樂意,tpex,2025-07-16
電子工業,7631,聚賢研發-創,twse,2025-07-16
電機機械,7642,昶瑞機電,tpex,2025-07-16
其他電子類,7703,銳澤,tpex,2025-07-16
半導體業,7704,明遠精密,tpex,2025-07-16
觀光餐旅,7705,三商餐飲,twse,2025-07-16
觀光餐旅,7708,全家餐飲,tpex,2025-07-16
電機機械,7709,榮田,tpex,2025-07-16
半導體業,7712,博盛半導體,tpex,2025-07-16
生技醫療業,7713,威力德生醫,tpex,2025-07-16
數位雲端類,7714,創泓科技,tpex,2025-07-16
綠能環保類,7715,裕山,tpex,2025-07-16
鋼鐵工業,7718,友鋮,tpex,2025-07-16
數位雲端,7722,LINEPAY,twse,2025-07-16
觀光餐旅,7723,築間,tpex,2025-07-16
其他電子類,7728,光焱科技,tpex,2025-07-16
汽車工業,7732,金興精密,twse,2025-07-16
半導體業,7734,印能科技,tpex,2025-07-16
汽車工業,7736,虎山,twse,2025-07-16
綠能環保,7740,熙特爾-創,twse,2025-07-16
食品工業,7743,金利食安,tpex,2025-07-16
數位雲端類,7747,昕奇雲端,tpex,2025-07-16
電子工業,7749,意騰-KY,twse,2025-07-16
電子工業,8008,建興電,twse,2024-12-04
電子工業,8011,台通,twse,2025-07-16
半導體業,8016,矽創,twse,2025-07-16
電子工業,8021,尖點,twse,2025-07-16
半導體業,8024,佑華,tpex,2025-07-16
電機機械,8027,鈦昇,tpex,2025-07-16
半導體業,8028,昇陽半導體,twse,2025-07-16
電子通路業,8032,光菱,tpex,2025-07-16
其他,8033,雷虎,twse,2025-07-16
通信網路業,8034,榮群,tpex,2025-07-16
電子零組件業,8038,長園科,tpex,2025-07-16
電子零組件業,8039,台虹,twse,2025-07-16
半導體業,8040,九暘,tpex,2025-07-16
電子零組件業,8042,金山電,tpex,2025-07-16
電子零組件業,8043,蜜望實,tpex,2025-07-16
數位雲端類,8044,網家,tpex,2025-07-16
電子工業,8045,達運光電,twse,2025-07-16
電子零組件業,8046,南電,twse,2025-07-16
其他電子類,8047,星雲,tpex,2025-07-16
通信網路業,8048,德勝,tpex,2025-07-16
光電業,8049,晶采,tpex,2025-07-16
電腦及週邊設備業,8050,廣積,tpex,2025-07-16
半導體業,8054,安國,tpex,2025-07-16
通信網路業,8059,凱碩,tpex,2025-07-16
光電業,8064,東捷,tpex,2025-07-16
居家生活類,8066,來思達,tpex,2025-07-16
電子通路業,8067,志旭,tpex,2025-07-16
電子通路業,8068,全達,tpex,2025-07-16
光電業,8069,元太,tpex,2025-07-16
電子通路業,8070,長華*,twse,2025-07-16
電子零組件業,8071,能率網通,tpex,2025-07-16
電子通路業,8072,陞泰,twse,2025-07-16
電子零組件業,8074,鉅橡,tpex,2025-07-16
電腦及週邊設備業,8076,伍豐,tpex,2025-07-16
觀光餐旅,8077,洛碁,tpex,2025-07-16
電子工業,8078,華寶,twse,2024-12-04
建材營造,8080,泰霖,tpex,2025-07-16
電子工業,8081,致新,twse,2025-07-16
電機機械,8083,瑞穎,tpex,2025-07-16
電子通路業,8084,巨虹,tpex,2025-07-16
其他電子類,8085,福華,tpex,2025-07-16
半導體業,8086,宏捷科,tpex,2025-07-16
綠能環保類,8087,麗升能源,tpex,2025-07-16
半導體業,8088,品安,tpex,2025-07-16
通信網路業,8089,康全電訊,tpex,2025-07-16
半導體業,8091,翔名,tpex,2025-07-16
其他電子類,8092,建暐,tpex,2025-07-16
電子零組件業,8093,保銳,tpex,2025-07-16
電子通路業,8096,擎亞,tpex,2025-07-16
通信網路業,8097,常珵,tpex,2025-07-16
資訊服務業,8099,大世科,tpex,2025-07-16
電子工業,8101,華冠,twse,2025-07-16
電子零組件業,8103,瀚荃,twse,2025-07-16
電子工業,8104,錸寶,twse,2025-07-16
光電業,8105,凌巨,twse,2025-07-16
電機機械,8107,大億金茂,tpex,2025-07-16
電子零組件業,8109,博大,tpex,2025-07-16
電子工業,8110,華東,twse,2025-07-16
光電業,8111,立碁,tpex,2025-07-16
電子工業,8112,至上,twse,2025-07-16
電子通路業,8112A,至上甲特,twse,2025-07-16
電子工業,8114,振樺電,twse,2025-07-16
電子零組件業,8121,越峰,tpex,2025-07-16
電子工業,8131,福懋科,twse,2025-07-16
電子零組件業,8147,正淩,tpex,2025-07-16
電子工業,8150,南茂,twse,2025-07-16
電子零組件業,8155,博智,tpex,2025-07-16
電子工業,8162,微矽電子-創,twse,2025-07-16
電腦及週邊設備業,8163,達方,twse,2025-07-16
綠能環保類,8171,天宇,tpex,2025-07-16
通信網路業,8176,智捷,tpex,2025-07-16
電子零組件業,8182,加高,tpex,2025-07-16
其他電子類,8183,精星,tpex,2025-07-16
光電業,8199,廣鎵,twse,2024-12-04
電子工業,8201,無敵,twse,2025-07-16
電子工業,8210,勤誠,twse,2025-07-16
電子工業,8213,志超,twse,2025-07-16
電子工業,8215,明基材,twse,2025-07-16
電機機械,8222,寶一,twse,2025-07-16
半導體業,8227,巨有科技,tpex,2025-07-16
電腦及週邊設備業,8234,新漢,tpex,2025-07-16
光電業,8240,華宏,tpex,2025-07-16
電子零組件業,8249,菱光,twse,2025-07-16
電機機械,8255,朋程,tpex,2025-07-16
電子工業,8261,富鼎,twse,2025-07-16
電子工業,8271,宇瞻,twse,2025-07-16
資訊服務業,8272,全景軟體,tpex,2025-07-16
半導體業,8277,商丞,tpex,2025-07-16
生技醫療業,8279,生展,tpex,2025-07-16
資訊服務業,8284,三竹,tpex,2025-07-16
電子零組件業,8289,泰藝,tpex,2025-07-16
電子零組件業,8291,尚茂,tpex,2025-07-16
半導體業,8299,群聯,tpex,2025-07-16
綠能環保,8341,日友,twse,2025-07-16
其他,8342,益張,tpex,2025-07-16
鋼鐵工業,8349,恒耀,tpex,2025-07-16
鋼鐵工業,8349A,恒耀甲特,tpex,2025-07-16
其他,8354,冠好,tpex,2025-07-16
電子零組件業,8358,金居,tpex,2025-07-16
航運業,8367,建新國際,twse,2025-07-16
電機機械,8374,羅昇,twse,2025-07-16
半導體業,8383,千附,tpex,2025-07-16
綠能環保類,8390,金益鼎,tpex,2025-07-16
其他,8401,白紗科,tpex,2025-07-16
生技醫療業,8403,盛弘,tpex,2025-07-16
其他,8404,百和興業-KY,twse,2025-07-16
生技醫療業,8406,金可-KY,tpex,2022-04-23
生技醫療業,8409,商之器,tpex,2025-07-16
電腦及週邊設備業,8410,森田,tpex,2025-07-16
其他,8411,福貞-KY,twse,2025-07-16
鋼鐵工業,8415,大國鋼,tpex,2025-07-16
資訊服務業,8416,實威,tpex,2025-07-16
其他,8418,捷必勝-KY,tpex,2024-01-27
運動休閒類,8420,明揚,tpex,2024-11-23
其他,8421,旭源,tpex,2025-07-16
綠能環保,8422,可寧衛,twse,2025-07-16
綠能環保類,8423,保綠-KY,tpex,2025-07-16
建材營造,8424,惠普,tpex,2025-07-16
其他,8426,紅木-KY,tpex,2025-07-16
其他,8427,基勝-KY,twse,2024-12-04
貿易百貨,8429,金麗-KY,twse,2025-07-16
其他電子類,8431,匯鑽科,tpex,2025-07-16
生技醫療業,8432,東生華,tpex,2025-07-16
居家生活類,8433,弘帆,tpex,2025-07-16
其他,8435,鉅邁,tpex,2025-07-16
生技醫療業,8436,大江,tpex,2025-07-16
其他,8437,大地-KY,tpex,2025-07-16
綠能環保,8438,昶昕,twse,2025-07-16
綠能環保類,8440,綠電,tpex,2025-07-16
其他,8442,威宏-KY,twse,2025-07-16
貿易百貨,8443,阿瘦,twse,2025-07-16
其他,8444,綠河-KY,tpex,2025-07-16
文化創意業,8446,華研,tpex,2025-07-16
文化創意業,8450,霹靂,tpex,2025-07-16
數位雲端,8454,富邦媒,twse,2025-07-16
其他電子類,8455,大拓-KY,tpex,2025-07-16
運動休閒,8462,柏文,twse,2025-07-16
其他,8463,潤泰材,twse,2025-07-16
居家生活,8464,億豐,twse,2025-07-16
其他,8466,美吉吉-KY,twse,2025-07-16
運動休閒,8467,波力-KY,twse,2025-07-16
數位雲端類,8472,夠麻吉,tpex,2025-07-16
綠能環保,8473,山林水,twse,2025-07-16
綠能環保,8476,台境*,twse,2025-07-16
數位雲端類,8477,創業家,tpex,2025-07-16
運動休閒,8478,東哥遊艇,twse,2025-07-16
其他,8480,泰昇-KY,twse,2024-12-04
其他,8481,政伸,twse,2025-07-16
居家生活,8482,商億-KY,twse,2025-07-16
其他,8488,吉源-KY,twse,2025-07-16
其他,8489,三貝德,tpex,2025-07-16
其他,8497,格威傳媒,twse,2024-12-04
電子工業,8499,鼎炫-KY,twse,2025-07-16
其他,8905,裕國,tpex,2025-07-16
其他,8906,花王,tpex,2025-07-16
油電燃氣業,8908,欣雄,tpex,2025-07-16
其他,8916,光隆,tpex,2025-07-16
其他,8916A,光隆甲特,tpex,2023-07-21
油電燃氣業,8917,欣泰,tpex,2025-07-16
其他,8921,沈氏,tpex,2025-07-16
文化創意業,8923,時報,tpex,2025-07-16
運動休閒類,8924,大田,tpex,2025-07-16
油電燃氣業,8926,台汽電,twse,2025-07-16
油電燃氣業,8927,北基,tpex,2025-07-16
運動休閒類,8928,鉅明,tpex,2025-07-16
其他,8929,富堡,tpex,2025-07-16
鋼鐵工業,8930,青鋼,tpex,2025-07-16
油電燃氣業,8931,大汽電,tpex,2025-07-16
其他,8932,智通*,tpex,2025-07-16
運動休閒類,8933,愛地雅,tpex,2025-07-16
其他,8934,衡平,tpex,2020-11-20
其他,8935,邦泰,tpex,2025-07-16
其他,8936,國統,tpex,2025-07-16
其他,8937,合騏,tpex,2025-07-16
運動休閒類,8938,明安,tpex,2025-07-16
觀光餐旅,8940,新天地,twse,2025-07-16
居家生活類,8941,關中,tpex,2025-07-16
其他,8942,森鉅,tpex,2025-07-16
電機機械,8996,高力,twse,2025-07-16
貿易百貨,9801,力霸,twse,2024-12-04
運動休閒,9802,鈺齊-KY,twse,2025-07-16
其他,9902,台火,twse,2025-07-16
運動休閒,9904,寶成,twse,2025-07-16
其他,9905,大華,twse,2025-07-16
建材營造,9906,欣巴巴,twse,2025-07-16
其他,9907,統一實,twse,2025-07-16
油電燃氣業,9908,大台北,twse,2025-07-16
運動休閒,9910,豐泰,twse,2025-07-16
居家生活,9911,櫻花,twse,2025-07-16
電子工業,9912,偉聯,twse,2025-07-16
運動休閒,9914,美利達,twse,2025-07-16
其他,9915,億豐,twse,2024-12-04
其他,9917,中保科,twse,2025-07-16
油電燃氣業,9918,欣天然,twse,2025-07-16
其他,9919,康那香,twse,2025-07-16
運動休閒,9921,巨大,twse,2025-07-16
其他,9922,優美,twse,2024-12-04
居家生活,9924,福興,twse,2025-07-16
其他,9925,新保,twse,2025-07-16
油電燃氣業,9926,新海,twse,2025-07-16
其他,9927,泰銘,twse,2025-07-16
其他,9928,中視,twse,2025-07-16
其他,9929,秋雨,twse,2025-07-16
綠能環保,9930,中聯資源,twse,2025-07-16
油電燃氣業,9931,欣高,twse,2025-07-16
其他,9933,中鼎,twse,2025-07-16
居家生活,9934,成霖,twse,2025-07-16
居家生活,9935,慶豐富,twse,2025-07-16
油電燃氣業,9937,全國,twse,2025-07-16
其他,9938,百和,twse,2025-07-16
其他,9939,宏全,twse,2025-07-16
其他,9940,信義,twse,2025-07-16
其他,9941,裕融,twse,2025-07-16
其他,9941A,裕融甲特,twse,2025-07-16
其他,9942,茂順,twse,2025-07-16
觀光餐旅,9943,好樂迪,twse,2025-07-16
其他,9944,新麗,twse,2025-07-16
其他,9945,潤泰新,twse,2025-07-16
建材營造,9946,三發地產,twse,2025-07-16
文化創意業,9949,琉園,tpex,2025-07-16
塑膠工業,9950,萬國通,tpex,2025-07-16
電機機械,9951,皇田,tpex,2025-07-16
綠能環保,9955,佳龍,twse,2025-07-16
鋼鐵工業,9958,世紀鋼,twse,2025-07-16
運動休閒類,9960,邁達康,tpex,2025-07-16
鋼鐵工業,9962,有益,tpex,2025-07-16
